Country,Year,Consumtion,Unit,Commodity,Source,iso3
Sweden,2017,0.9616250000000001,billion cubic metres,gas,Energy Institute Statistical Review,SWE
Switzerland,2017,3.4997222222222226,billion cubic metres,gas,Energy Institute Statistical Review,CHE
Turkey,2017,51.5680775,billion cubic metres,gas,Energy Institute Statistical Review,
Ukraine,2017,30.190511307767945,billion cubic metres,gas,Energy Institute Statistical Review,UKR
United Kingdom,2017,78.2287848,billion cubic metres,gas,Energy Institute Statistical Review,GBR
Azerbaijan,2017,10.616605,billion cubic metres,gas,Energy Institute Statistical Review,AZE
Belarus,2017,18.208755162241882,billion cubic metres,gas,Energy Institute Statistical Review,BLR
Kazakhstan,2017,16.7256437,billion cubic metres,gas,Energy Institute Statistical Review,KAZ
Russian Federation,2017,431.1005907079646,billion cubic metres,gas,Energy Institute Statistical Review,RUS
Turkmenistan,2017,24.75888016822284,billion cubic metres,gas,Energy Institute Statistical Review,TKM
Uzbekistan,2017,44.78213292257881,billion cubic metres,gas,Energy Institute Statistical Review,UZB
Iran,2017,205.00397785901586,billion cubic metres,gas,Energy Institute Statistical Review,IRN
Iraq,2017,11.426855762410261,billion cubic metres,gas,Energy Institute Statistical Review,IRQ
Israel,2017,9.764178285788999,billion cubic metres,gas,Energy Institute Statistical Review,ISR
Kuwait,2017,21.027516111094346,billion cubic metres,gas,Energy Institute Statistical Review,KWT
Oman,2017,23.350879096418307,billion cubic metres,gas,Energy Institute Statistical Review,OMN
Qatar,2017,41.142685392377714,billion cubic metres,gas,Energy Institute Statistical Review,QAT
Saudi Arabia,2017,109.250209,billion cubic metres,gas,Energy Institute Statistical Review,SAU
United Arab Emirates,2017,65.6567589546689,billion cubic metres,gas,Energy Institute Statistical Review,ARE
Algeria,2017,39.4625,billion cubic metres,gas,Energy Institute Statistical Review,DZA
Egypt,2017,55.93276465880235,billion cubic metres,gas,Energy Institute Statistical Review,EGY
Morocco,2017,1.1880709617150003,billion cubic metres,gas,Energy Institute Statistical Review,MAR
South Africa,2017,4.0109256753906255,billion cubic metres,gas,Energy Institute Statistical Review,ZAF
Eastern Africa,2017,2.0234472113669657,billion cubic metres,gas,Energy Institute Statistical Review,
Middle Africa,2017,5.458208660536013,billion cubic metres,gas,Energy Institute Statistical Review,
Western Africa,2017,22.081360003294808,billion cubic metres,gas,Energy Institute Statistical Review,
Other Northern Africa,2017,15.417188521217929,billion cubic metres,gas,Energy Institute Statistical Review,
Other Southern Africa,2017,0.0,billion cubic metres,gas,Energy Institute Statistical Review,
Australia,2017,37.284402959238975,billion cubic metres,gas,Energy Institute Statistical Review,AUS
Bangladesh,2017,26.592672399562503,billion cubic metres,gas,Energy Institute Statistical Review,BGD
China,2017,241.2521858561509,billion cubic metres,gas,Energy Institute Statistical Review,CHN
China Hong Kong SAR,2017,3.1161382873535155,billion cubic metres,gas,Energy Institute Statistical Review,
India,2017,53.599862406324036,billion cubic metres,gas,Energy Institute Statistical Review,IND
Indonesia,2017,49.9615,billion cubic metres,gas,Energy Institute Statistical Review,IDN
Japan,2017,116.98648401490553,billion cubic metres,gas,Energy Institute Statistical Review,JPN
Malaysia,2017,45.044153000000016,billion cubic metres,gas,Energy Institute Statistical Review,MYS
New Zealand,2017,4.9921021569204145,billion cubic metres,gas,Energy Institute Statistical Review,NZL
Pakistan,2017,40.73958369683338,billion cubic metres,gas,Energy Institute Statistical Review,PAK
Philippines,2017,3.7744270558548756,billion cubic metres,gas,Energy Institute Statistical Review,PHL
Singapore,2017,12.2876538987975,billion cubic metres,gas,Energy Institute Statistical Review,SGP
South Korea,2017,49.75639276648078,billion cubic metres,gas,Energy Institute Statistical Review,KOR
Sri Lanka,2017,0.0,billion cubic metres,gas,Energy Institute Statistical Review,LKA
Taiwan,2017,23.2450619757093,billion cubic metres,gas,Energy Institute Statistical Review,TWN
Thailand,2017,50.083794397456764,billion cubic metres,gas,Energy Institute Statistical Review,THA
Vietnam,2017,9.52069,billion cubic metres,gas,Energy Institute Statistical Review,VNM
Canada,2018,117.69022500000001,billion cubic metres,gas,Energy Institute Statistical Review,CAN
Mexico,2018,92.17973106296336,billion cubic metres,gas,Energy Institute Statistical Review,MEX
United States,2018,821.9632598981382,billion cubic metres,gas,Energy Institute Statistical Review,USA
Argentina,2018,48.7021412009657,billion cubic metres,gas,Energy Institute Statistical Review,ARG
Brazil,2018,35.8907976732557,billion cubic metres,gas,Energy Institute Statistical Review,BRA
Chile,2018,5.636669069,billion cubic metres,gas,Energy Institute Statistical Review,CHL
Colombia,2018,12.72993843165891,billion cubic metres,gas,Energy Institute Statistical Review,COL
Ecuador,2018,0.77626113579,billion cubic metres,gas,Energy Institute Statistical Review,ECU
Peru,2018,8.025237043877048,billion cubic metres,gas,Energy Institute Statistical Review,PER
Trinidad and Tobago,2018,17.374750175251897,billion cubic metres,gas,Energy Institute Statistical Review,TTO
Venezuela,2018,31.61909951728959,billion cubic metres,gas,Energy Institute Statistical Review,VEN
Central America,2018,0.18176506283255123,billion cubic metres,gas,Energy Institute Statistical Review,
Other Caribbean,2018,4.015924337914708,billion cubic metres,gas,Energy Institute Statistical Review,
Other South America,2018,4.021941320397725,billion cubic metres,gas,Energy Institute Statistical Review,
Austria,2018,8.686918911330002,billion cubic metres,gas,Energy Institute Statistical Review,AUT
Belgium,2018,16.8741,billion cubic metres,gas,Energy Institute Statistical Review,BEL
Bulgaria,2018,3.022925,billion cubic metres,gas,Energy Institute Statistical Review,BGR
Croatia,2018,2.6658366666666677,billion cubic metres,gas,Energy Institute Statistical Review,HRV
Cyprus,2018,0.0,billion cubic metres,gas,Energy Institute Statistical Review,CYP
Czech Republic,2018,7.982825,billion cubic metres,gas,Energy Institute Statistical Review,CZE
Denmark,2018,3.120889800640648,billion cubic metres,gas,Energy Institute Statistical Review,DNK
Estonia,2018,0.5003572777777777,billion cubic metres,gas,Energy Institute Statistical Review,EST
Finland,2018,2.1012777777777782,billion cubic metres,gas,Energy Institute Statistical Review,FIN
France,2018,42.838384475,billion cubic metres,gas,Energy Institute Statistical Review,FRA
Germany,2018,85.85072222222223,billion cubic metres,gas,Energy Institute Statistical Review,DEU
Greece,2018,5.2451,billion cubic metres,gas,Energy Institute Statistical Review,GRC
Hungary,2018,9.622416666666668,billion cubic metres,gas,Energy Institute Statistical Review,HUN
Iceland,2018,0.0,billion cubic metres,gas,Energy Institute Statistical Review,ISL
Ireland,2018,5.210539182593953,billion cubic metres,gas,Energy Institute Statistical Review,IRL
Italy,2018,69.21408310765077,billion cubic metres,gas,Energy Institute Statistical Review,ITA
Latvia,2018,1.3715625,billion cubic metres,gas,Energy Institute Statistical Review,LVA
Lithuania,2018,2.238687,billion cubic metres,gas,Energy Institute Statistical Review,LTU
Luxembourg,2018,0.795063275,billion cubic metres,gas,Energy Institute Statistical Review,LUX
Netherlands,2018,35.59444444444445,billion cubic metres,gas,Energy Institute Statistical Review,NLD
North Macedonia,2018,0.242849957451,billion cubic metres,gas,Energy Institute Statistical Review,MKD
Norway,2018,4.385449208449119,billion cubic metres,gas,Energy Institute Statistical Review,NOR
Poland,2018,19.926055555555557,billion cubic metres,gas,Energy Institute Statistical Review,POL
Portugal,2018,5.799380263686001,billion cubic metres,gas,Energy Institute Statistical Review,PRT
Romania,2018,11.562987638888888,billion cubic metres,gas,Energy Institute Statistical Review,ROU
Slovakia,2018,4.741621388888889,billion cubic metres,gas,Energy Institute Statistical Review,SVK
Slovenia,2018,0.8530561679073502,billion cubic metres,gas,Energy Institute Statistical Review,SVN
Spain,2018,31.497249880000005,billion cubic metres,gas,Energy Institute Statistical Review,ESP
Sweden,2018,1.0168750000000002,billion cubic metres,gas,Energy Institute Statistical Review,SWE
Switzerland,2018,3.319722222222223,billion cubic metres,gas,Energy Institute Statistical Review,CHE
Turkey,2018,47.23251750000001,billion cubic metres,gas,Energy Institute Statistical Review,
Ukraine,2018,30.569075712881023,billion cubic metres,gas,Energy Institute Statistical Review,UKR
United Kingdom,2018,78.8486994,billion cubic metres,gas,Energy Institute Statistical Review,GBR
Azerbaijan,2018,10.8158125,billion cubic metres,gas,Energy Institute Statistical Review,AZE
Belarus,2018,19.314273352999013,billion cubic metres,gas,Energy Institute Statistical Review,BLR
Kazakhstan,2018,16.6708079,billion cubic metres,gas,Energy Institute Statistical Review,KAZ
Russian Federation,2018,454.4993134218289,billion cubic metres,gas,Energy Institute Statistical Review,RUS
Turkmenistan,2018,28.39233038348083,billion cubic metres,gas,Energy Institute Statistical Review,TKM
Uzbekistan,2018,44.39763421502479,billion cubic metres,gas,Energy Institute Statistical Review,UZB
Iran,2018,212.64338779751606,billion cubic metres,gas,Energy Institute Statistical Review,IRN
Iraq,2018,14.600446325160517,billion cubic metres,gas,Energy Institute Statistical Review,IRQ
Israel,2018,10.574613634410001,billion cubic metres,gas,Energy Institute Statistical Review,ISR
Kuwait,2018,21.152236375830032,billion cubic metres,gas,Energy Institute Statistical Review,KWT
Oman,2018,24.996494493359034,billion cubic metres,gas,Energy Institute Statistical Review,OMN
Qatar,2018,41.744986511652925,billion cubic metres,gas,Energy Institute Statistical Review,QAT
Saudi Arabia,2018,112.1,billion cubic metres,gas,Energy Institute Statistical Review,SAU
United Arab Emirates,2018,58.116632929435795,billion cubic metres,gas,Energy Institute Statistical Review,ARE
Algeria,2018,43.408750000000005,billion cubic metres,gas,Energy Institute Statistical Review,DZA
Egypt,2018,59.595283656304176,billion cubic metres,gas,Energy Institute Statistical Review,EGY
Morocco,2018,1.0715160502944063,billion cubic metres,gas,Energy Institute Statistical Review,MAR
South Africa,2018,4.4107866422851565,billion cubic metres,gas,Energy Institute Statistical Review,ZAF
Eastern Africa,2018,2.1006282525765627,billion cubic metres,gas,Energy Institute Statistical Review,
Middle Africa,2018,5.551343502102128,billion cubic metres,gas,Energy Institute Statistical Review,
Western Africa,2018,23.59533186777422,billion cubic metres,gas,Energy Institute Statistical Review,
Other Northern Africa,2018,15.567326811345563,billion cubic metres,gas,Energy Institute Statistical Review,
Other Southern Africa,2018,0.0,billion cubic metres,gas,Energy Institute Statistical Review,
Australia,2018,37.19078010724269,billion cubic metres,gas,Energy Institute Statistical Review,AUS
Bangladesh,2018,27.429001432564384,billion cubic metres,gas,Energy Institute Statistical Review,BGD
China,2018,283.9260078662733,billion cubic metres,gas,Energy Institute Statistical Review,CHN
China Hong Kong SAR,2018,3.0173500671386715,billion cubic metres,gas,Energy Institute Statistical Review,
India,2018,57.99628177497144,billion cubic metres,gas,Energy Institute Statistical Review,IND
Indonesia,2018,43.107055555555554,billion cubic metres,gas,Energy Institute Statistical Review,IDN
Japan,2018,115.70815567003831,billion cubic metres,gas,Energy Institute Statistical Review,JPN
Malaysia,2018,44.67780800000001,billion cubic metres,gas,Energy Institute Statistical Review,MYS
New Zealand,2018,4.502266716373557,billion cubic metres,gas,Energy Institute Statistical Review,NZL
Pakistan,2018,43.58761068824934,billion cubic metres,gas,Energy Institute Statistical Review,PAK
Philippines,2018,4.0888067418855005,billion cubic metres,gas,Energy Institute Statistical Review,PHL
Singapore,2018,12.286281947415,billion cubic metres,gas,Energy Institute Statistical Review,SGP
South Korea,2018,57.8040075,billion cubic metres,gas,Energy Institute Statistical Review,KOR
Sri Lanka,2018,0.0,billion cubic metres,gas,Energy Institute Statistical Review,LKA
Taiwan,2018,23.6621378116629,billion cubic metres,gas,Energy Institute Statistical Review,TWN
Thailand,2018,50.01961183308582,billion cubic metres,gas,Energy Institute Statistical Review,THA
Vietnam,2018,9.659650000000001,billion cubic metres,gas,Energy Institute Statistical Review,VNM
Canada,2019,118.65425,billion cubic metres,gas,Energy Institute Statistical Review,CAN
Mexico,2019,95.26466775051284,billion cubic metres,gas,Energy Institute Statistical Review,MEX
United States,2019,850.9999267932268,billion cubic metres,gas,Energy Institute Statistical Review,USA
Argentina,2019,46.55891615786638,billion cubic metres,gas,Energy Institute Statistical Review,ARG
Brazil,2019,35.73334881703981,billion cubic metres,gas,Energy Institute Statistical Review,BRA
Chile,2019,6.513059349000001,billion cubic metres,gas,Energy Institute Statistical Review,CHL
Colombia,2019,12.870773758674368,billion cubic metres,gas,Energy Institute Statistical Review,COL
Ecuador,2019,0.692209362609,billion cubic metres,gas,Energy Institute Statistical Review,ECU
Peru,2019,8.211267450890539,billion cubic metres,gas,Energy Institute Statistical Review,PER
Trinidad and Tobago,2019,17.473316044151876,billion cubic metres,gas,Energy Institute Statistical Review,TTO
Venezuela,2019,25.576218649678385,billion cubic metres,gas,Energy Institute Statistical Review,VEN
Central America,2019,0.4792798846465526,billion cubic metres,gas,Energy Institute Statistical Review,
Other Caribbean,2019,4.543127419797315,billion cubic metres,gas,Energy Institute Statistical Review,
Other South America,2019,3.8584970445018842,billion cubic metres,gas,Energy Institute Statistical Review,
Austria,2019,8.900441037090001,billion cubic metres,gas,Energy Institute Statistical Review,AUT
Belgium,2019,17.386897499999996,billion cubic metres,gas,Energy Institute Statistical Review,BEL
Bulgaria,2019,2.830875,billion cubic metres,gas,Energy Institute Statistical Review,BGR
Croatia,2019,2.7981422222222223,billion cubic metres,gas,Energy Institute Statistical Review,HRV
